"Protocol","Time","d_time","Length","Source","src_port","Destination","dst_port"
"802.11","62.201256","0.000000","108","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.201255","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.201255","0.000000","99","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.201257","0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.201257","0.000000","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.201768","0.000511","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.201768","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.201768","0.000000","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.201769","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.201768","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.201767","-0.000001","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.201768","0.000001","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.212008","0.010240","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.218664","0.006656","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.218664","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.218665","0.000001","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.218665","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.218665","0.000000","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.227880","0.009215","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.230953","0.003073","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.235049","0.004096","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.235048","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.235048","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.237096","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.237096","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.237608","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.237608","0.000000","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.237610","0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.244776","0.007166","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.245800","0.001024","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.247849","0.002049","97","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.247848","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.254504","0.006656","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.257576","0.003072","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.257576","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.257575","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.258087","0.000512","117","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.268327","0.010240","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.268328","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.283686","0.015358","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.283687","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.285735","0.002048","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.285735","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.285735","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.287783","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.287783","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.289319","0.001536","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.289319","0.000000","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.291367","0.002048","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.296488","0.005121","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.298535","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.298536","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.300071","0.001535","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.300071","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.313896","0.013825","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.313896","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.313896","0.000000","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.315943","0.002047","124","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.315944","0.000001","90","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.315945","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.317993","0.002048","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.326695","0.008702","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.330791","0.004096","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.330790","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.332327","0.001537","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.332327","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.332326","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.335399","0.003073","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.339495","0.004096","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.343078","0.003583","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.350245","0.007167","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.357926","0.007681","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.370727","0.012801","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.374823","0.004096","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.376359","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.378406","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.378406","0.000000","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.380455","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.380454","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.380454","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.382502","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.385062","0.002560","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.390183","0.005121","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.393766","0.003583","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.393766","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.395815","0.002049","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.397863","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.401959","0.004096","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.401958","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.403494","0.001536","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.404007","0.000513","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.405542","0.001535","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.405543","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.407590","0.002047","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.407589","-0.000001","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","62.409639","0.002050","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.409639","0.000000","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.411688","0.002049","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.411689","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.411685","-0.000004","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","62.413735","0.002050","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.415272","0.001537","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.415271","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.417317","0.002046","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","62.417319","0.000002","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.417320","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.419365","0.002045","109","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","62.421415","0.002050","109","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.431143","0.009728","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.431144","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.433192","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.433191","-0.000001","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.435240","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.435238","-0.000002","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.444967","0.009729","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.444966","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.446503","0.001537","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.447015","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.448551","0.001536","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.450599","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.450600","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.454695","0.004095","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.462376","0.007681","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.464424","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.474151","0.009727","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.474151","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.478247","0.004096","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.479783","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.479784","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.481831","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.485991","0.004160","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.489574","0.003583","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.491623","0.002049","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.493670","0.002047","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.499303","0.005633","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.499304","0.000001","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.499303","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.501352","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.501352","0.000000","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.503400","0.002048","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.503399","-0.000001","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.505448","0.002049","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.505447","-0.000001","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.507495","0.002048","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.507496","0.000001","124","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.518248","0.010752","90","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.518247","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.518247","0.000000","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.518760","0.000513","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.518759","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.518760","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.518760","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.525928","0.007168","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.526952","0.001024","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.529000","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.531561","0.002561","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.538728","0.007167","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.538728","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.542310","0.003582","97","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","62.556134","0.013824","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.560231","0.004097","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.560232","0.000001","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.560232","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.561768","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.561768","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.562280","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.562280","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.565864","0.003584","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.579688","0.013824","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.580200","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.582248","0.002048","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.582760","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.586345","0.003585","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.590440","0.004095","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.591976","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.592488","0.000512","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.594536","0.002048","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.594536","0.000000","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.594536","0.000000","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.596073","0.001537","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.596585","0.000512","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.597096","0.000511","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.597097","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.597608","0.000511","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.599145","0.001537","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.601193","0.002048","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.604776","0.003583","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.604777","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.604776","-0.000001","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.610921","0.006145","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.610919","-0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.612457","0.001538","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.616553","0.004096","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.624233","0.007680","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.634985","0.010752","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.634985","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.637033","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.637032","-0.000001","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.637033","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.639081","0.002048","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.643177","0.004096","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.644200","0.001023","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.646760","0.002560","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.650858","0.004098","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.656490","0.005632","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.656490","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.656489","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.662633","0.006144","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.666218","0.003585","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.670314","0.004096","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.674409","0.004095","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.677993","0.003584","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.680041","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.680042","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.682089","0.002047","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.682089","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.682089","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.693864","0.011775","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.697448","0.003584","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.697447","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.697449","0.000002","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.699497","0.002048","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.701544","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.703592","0.002048","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.705128","0.001536","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.705128","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.705640","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.707176","0.001536","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.707176","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.709223","0.002047","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.709223","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.709224","0.000001","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.714855","0.005631","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.716903","0.002048","124","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.721000","0.004097","90","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.723048","0.002048","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.723048","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.725096","0.002048","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.725096","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.725096","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.732776","0.007680","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.732775","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.734823","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.734823","0.000000","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.736359","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.736360","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.738406","0.002046","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.739943","0.001537","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.746599","0.006656","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.750182","0.003583","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.754277","0.004095","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.754278","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.754279","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.756327","0.002048","117","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.756326","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.761957","0.005631","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.761957","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.766566","0.004609","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.772709","0.006143","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.776805","0.004096","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.776805","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.776805","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.778342","0.001537","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.783461","0.005119","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.783462","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.793190","0.009728","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.797287","0.004097","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.797286","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.797287","0.000001","101","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.798823","0.001536","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.799334","0.000511","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.800870","0.001536","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.800869","-0.000001","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.801382","0.000513","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.807013","0.005631","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.807014","0.000001","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.807014","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.808550","0.001536","105","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.813671","0.005121","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.813671","0.000000","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.814694","0.001023","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.814694","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.816743","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","62.838758","0.022015","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
