"Protocol","Time","d_time","Length","Source","src_port","Destination","dst_port"
"802.11","26.635395","0.001528","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.635403","0.000008","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.641542","0.006139","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.644102","0.002560","102","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.647689","0.003587","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.647683","-0.000006","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.647687","0.000004","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.649223","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.649735","0.000512","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.651271","0.001536","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.651271","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.651271","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.652295","0.001024","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.652295","0.000000","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.654343","0.002048","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.654343","0.000000","124","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.656391","0.002048","90","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.656391","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.658441","0.002050","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.658442","0.000001","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.659978","0.001536","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.660488","0.000510","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.662024","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.662537","0.000513","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.662536","-0.000001","124","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.668171","0.005635","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.670731","0.002560","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.671243","0.000512","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.671243","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.672779","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.676876","0.004097","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.677900","0.001024","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.678412","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.684556","0.006144","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.687116","0.002560","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.687628","0.000512","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.688653","0.001025","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.688653","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.694285","0.005632","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.698381","0.004096","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.712206","0.013825","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.712196","-0.000010","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.715791","0.003595","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.715790","-0.000001","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.715790","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.717837","0.002047","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.717839","0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.719886","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.719886","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.719886","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.720399","0.000513","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.724495","0.004096","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.727055","0.002560","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.727055","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.727567","0.000512","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.728079","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.728079","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.731662","0.003583","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.741391","0.009729","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.749072","0.007681","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.749072","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.749071","-0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.751119","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.751120","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.753167","0.002047","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.753167","0.000000","102","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.754704","0.001537","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.756751","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.756752","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.758799","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.760848","0.002049","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.762896","0.002048","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.762896","0.000000","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.764432","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.764432","0.000000","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.766479","0.002047","124","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.766480","0.000001","107","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.770576","0.004096","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.772625","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.774160","0.001535","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.776207","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.780304","0.004097","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.782353","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.782353","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.782340","-0.000013","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.784401","0.002061","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.785937","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.787985","0.002048","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.790034","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.790021","-0.000013","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.790032","0.000011","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.792082","0.002050","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.792080","-0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.794128","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.794130","0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.795665","0.001535","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.813586","0.017921","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.815121","0.001535","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.817169","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.817169","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.822291","0.005122","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.822276","-0.000015","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.822290","0.000014","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.824339","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.824339","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.825875","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.829971","0.004096","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.832017","0.002046","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.836114","0.004097","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.836116","0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.839699","0.003583","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.841747","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.845842","0.004095","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.847891","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.847891","0.000000","102","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.849428","0.001537","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.849426","-0.000002","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.849427","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.851475","0.002048","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.851475","0.000000","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.853522","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.853522","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.855571","0.002049","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.857090","0.001519","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.857618","0.000528","124","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.859155","0.001537","90","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.859154","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.861204","0.002050","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.863251","0.002047","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.863251","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.865299","0.002048","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.866835","0.001536","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.866835","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.868883","0.002048","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.868883","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.870931","0.002048","124","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.870931","0.000000","107","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.870931","0.000000","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.872980","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.875028","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.878612","0.003584","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.886291","0.007679","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.887315","0.001024","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.887315","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.888339","0.001024","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.888851","0.000512","97","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.890388","0.001537","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.900691","0.010303","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.900692","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.906835","0.006143","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.908883","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.915027","0.006144","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.915027","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.917074","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.917075","0.000001","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.917075","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.918610","0.001535","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.931923","0.013313","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.931923","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.931921","-0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.931906","-0.000015","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.931922","0.000016","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.931921","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.934994","0.003073","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.936531","0.001537","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.940114","0.003583","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.944209","0.004095","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.944209","0.000000","102","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.944210","0.000001","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.946257","0.002047","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.946257","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.948304","0.002047","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.952400","0.004096","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.952402","0.000002","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.952401","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.952401","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.959568","0.007167","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.960591","0.001023","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.960592","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.960591","-0.000001","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.961615","0.001024","124","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.961614","-0.000001","107","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.973391","0.011777","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.975439","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.975427","-0.000012","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.977486","0.002059","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.977487","0.000001","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.979535","0.002048","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.979534","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.981071","0.001537","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.981070","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.983118","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.987213","0.004095","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.987213","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.987213","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.988237","0.001024","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.988238","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.989773","0.001535","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","26.996941","0.007168","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.000524","0.003583","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.009741","0.009217","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.009741","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.009741","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.010252","0.000511","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.010254","0.000002","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.011789","0.001535","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.015374","0.003585","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.018445","0.003071","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.022030","0.003585","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.025615","0.003585","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.026127","0.000512","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.028175","0.002048","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.028175","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.030736","0.002561","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.036880","0.006144","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.040963","0.004083","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.041489","0.000526","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.041488","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.042000","0.000512","102","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.043012","0.001012","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.044562","0.001550","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.044561","-0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.050706","0.006145","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.052241","0.001535","118","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.052754","0.000513","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.054289","0.001535","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.054289","0.000000","119","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.054801","0.000512","124","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.056337","0.001536","90","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.056338","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.058386","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.062481","0.004095","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.062481","0.000000","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.062482","0.000001","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.067603","0.005121","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.067601","-0.000002","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.067602","0.000001","124","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.071187","0.003585","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.071190","0.000003","97","IntelCor_ce:f2:0c","","IntelCor_d3:04:e1",""
"802.11","27.073219","0.002029","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.073234","0.000015","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.074770","0.001536","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.074770","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.075281","0.000511","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.092675","0.017394","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.092692","0.000017","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.094740","0.002048","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.094740","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.094740","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.096275","0.001535","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.096275","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.096276","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.096787","0.000511","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.108052","0.011265","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.108052","0.000000","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.110100","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.110100","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.112146","0.002046","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.114197","0.002051","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.121876","0.007679","130","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.123923","0.002047","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.125972","0.002049","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.125973","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.127508","0.001535","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.127508","0.000000","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.127509","0.000001","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.129556","0.002047","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.129556","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.129555","-0.000001","117","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.142356","0.012801","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.142356","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.144404","0.002048","102","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.144405","0.000001","128","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.146452","0.002047","150","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.150036","0.003584","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.150036","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.150036","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.152084","0.002048","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.152084","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.154132","0.002048","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.154132","0.000000","116","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.156180","0.002048","100","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.156180","0.000000","120","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
"802.11","27.156180","0.000000","91","IntelCor_d3:04:e1","","IntelCor_ce:f2:0c",""
